"seed","CV_Accuracy","Accuracy"
37596,0.798632244980349,0.786143286143286
12345,0.80245068307404,0.821750321750322
95824,0.821296010394542,0.808236808236808
56932,0.764209149066453,0.761690261690262
10514,0.801496070302615,0.797082797082797
20095,0.786287597193553,0.787001287001287
23420,0.778758077185603,0.767696267696268
20515,0.740746126068131,0.754397254397254
31925,0.764513266472981,0.764049764049764
29392,0.746967279465035,0.77048477048477
