"seed","CV_Accuracy","Accuracy"
37596,0.766606160771576,0.765122265122265
12345,0.755392290122857,0.783783783783784
95824,0.750195618486515,0.773916773916774
56932,0.74464562800556,0.741312741312741
10514,0.781063639445485,0.767910767910768
20095,0.77915530343129,0.772200772200772
23420,0.749836539237591,0.752466752466752
20515,0.773298845355736,0.772200772200772
31925,0.763493472426754,0.77048477048477
29392,0.793468447463186,0.783354783354783
