"seed","CV_Accuracy","Accuracy"
37596,0.760095714780281,0.746675246675247
12345,0.741797553682646,0.746889746889747
95824,0.765720779109951,0.778635778635779
56932,0.761645652008964,0.765765765765766
10514,0.774580195082196,0.77048477048477
20095,0.796337192689807,0.791934791934792
23420,0.749311273480444,0.761475761475761
20515,0.790695978688844,0.803088803088803
31925,0.731601628362892,0.731445731445731
29392,0.792948505937341,0.767481767481767
