"seed","CV_Accuracy","Accuracy"
37596,0.769647120163455,0.769197769197769
12345,0.784356796579853,0.777348777348777
95824,0.754378226259449,0.754182754182754
56932,0.772709308068865,0.792578292578293
10514,0.774001394779492,0.78013728013728
20095,0.783750779705232,0.794723294723295
23420,0.760106149817002,0.735521235521235
20515,0.787547763148589,0.782067782067782
31925,0.720013372403259,0.72007722007722
29392,0.766220164935098,0.735521235521235
